Order;Load(kN);Defor(mm);Stroke(mm);Time(s)
7537;0.32;151.16;151.16;452.215
7538;0.32;151.18;151.18;452.275
7539;0.32;151.2;151.2;452.335
7540;0.32;151.22;151.22;452.395
7541;0.32;151.24;151.24;452.455
7542;0.32;151.26;151.26;452.515
7543;0.32;151.28;151.28;452.575
7544;0.32;151.3;151.3;452.635
7545;0.32;151.32;151.32;452.695
7546;0.32;151.34;151.34;452.755
7547;0.32;151.3613;151.361;452.815
7548;0.32;151.38;151.38;452.875
7549;0.32;151.4;151.4;452.935
7550;0.32;151.4212;151.421;452.995
7551;0.32;151.44;151.44;453.055
7552;0.32;151.46;151.46;453.115
7553;0.32;151.48;151.48;453.175
7554;0.32;151.5013;151.501;453.235
7555;0.32;151.5212;151.521;453.295
7556;0.32;151.5412;151.541;453.355
7557;0.32;151.5612;151.561;453.415
7558;0.32;151.58;151.58;453.475
7559;0.32;151.6;151.6;453.535
7560;0.32;151.62;151.62;453.595
7561;0.32;151.64;151.64;453.655
7562;0.32;151.66;151.66;453.715
7563;0.32;151.68;151.68;453.775
7564;0.32;151.7;151.7;453.835
7565;0.32;151.72;151.72;453.895
7566;0.32;151.74;151.74;453.955
7567;0.32;151.76;151.76;454.015
7568;0.32;151.78;151.78;454.075
7569;0.32;151.8;151.8;454.135
7570;0.32;151.8212;151.821;454.195
7571;0.32;151.84;151.84;454.255
7572;0.32;151.86;151.86;454.315
7573;0.32;151.88;151.88;454.375
7574;0.32;151.9;151.9;454.435
7575;0.32;151.9212;151.921;454.495
7576;0.32;151.94;151.94;454.555
7577;0.32;151.9612;151.961;454.615
7578;0.32;151.98;151.98;454.675
7579;0.32;152.0013;152.001;454.735
7580;0.32;152.0212;152.021;454.795
7581;0.32;152.0412;152.041;454.855
7582;0.32;152.0612;152.061;454.915
7583;0.32;152.0813;152.081;454.975
7584;0.32;152.1012;152.101;455.035
7585;0.32;152.1212;152.121;455.095
7586;0.32;152.1413;152.141;455.155
7587;0.32;152.1612;152.161;455.215
7588;0.32;152.1812;152.181;455.275
7589;0.32;152.2012;152.201;455.335
7590;0.32;152.2213;152.221;455.395
7591;0.32;152.2412;152.241;455.455
7592;0.32;152.2612;152.261;455.515
7593;0.32;152.2812;152.281;455.575
7594;0.32;152.3012;152.301;455.635
7595;0.32;152.3212;152.321;455.695
7596;0.32;152.3412;152.341;455.755
7597;0.32;152.3613;152.361;455.815
7598;0.32;152.3812;152.381;455.875
7599;0.32;152.4012;152.401;455.935
7600;0.32;152.4212;152.421;455.995
7601;0.32;152.4413;152.441;456.055
7602;0.32;152.4612;152.461;456.115
7603;0.32;152.4812;152.481;456.175
7604;0.32;152.5025;152.503;456.235
7605;0.32;152.5225;152.522;456.295
7606;0.32;152.5425;152.542;456.355
7607;0.32;152.5625;152.562;456.415
7608;0.32;152.5825;152.582;456.475
7609;0.32;152.6025;152.602;456.535
7610;0.32;152.6225;152.622;456.595
7611;0.32;152.6425;152.643;456.655
7612;0.32;152.6625;152.662;456.715
7613;0.32;152.6825;152.682;456.775
7614;0.32;152.7025;152.702;456.835
7615;0.32;152.7225;152.723;456.895
7616;0.32;152.7425;152.742;456.955
7617;0.32;152.7625;152.762;457.015
7618;0.32;152.7825;152.783;457.075
7619;0.32;152.8025;152.802;457.135
7620;0.32;152.8237;152.824;457.195
7621;0.32;152.8425;152.842;457.255
7622;0.32;152.8625;152.863;457.315
7623;0.32;152.8825;152.882;457.375
7624;0.32;152.9025;152.902;457.435
7625;0.32;152.9225;152.923;457.495
7626;0.32;152.9425;152.942;457.555
7627;0.32;152.9637;152.964;457.615
7628;0.32;152.9837;152.984;457.675
7629;0.32;153.0038;153.004;457.735
7630;0.32;153.0237;153.024;457.795
7631;0.32;153.0437;153.044;457.855
7632;0.32;153.0638;153.064;457.915
7633;0.32;153.0837;153.084;457.975
7634;0.32;153.1037;153.104;458.035
7635;0.32;153.1237;153.124;458.095
7636;0.32;153.1438;153.144;458.155
7637;0.32;153.1637;153.164;458.215
7638;0.32;153.1837;153.184;458.275
7639;0.32;153.2038;153.204;458.335
7640;0.32;153.2237;153.224;458.395
7641;0.32;153.2437;153.244;458.455
7642;0.32;153.2637;153.264;458.515
7643;0.32;153.2838;153.284;458.575
7644;0.32;153.3037;153.304;458.635
7645;0.32;153.3237;153.324;458.695
7646;0.32;153.3438;153.344;458.755
7647;0.32;153.3637;153.364;458.815
7648;0.32;153.3837;153.384;458.875
7649;0.32;153.4037;153.404;458.935
7650;0.32;153.4238;153.424;458.995
7651;0.32;153.4437;153.444;459.055
7652;0.32;153.4637;153.464;459.115
7653;0.32;153.4837;153.484;459.175
7654;0.32;153.505;153.505;459.235
7655;0.32;153.525;153.525;459.295
7656;0.32;153.545;153.545;459.355
7657;0.32;153.565;153.565;459.415
7658;0.32;153.585;153.585;459.475
7659;0.32;153.605;153.605;459.535
7660;0.32;153.625;153.625;459.595
7661;0.32;153.645;153.645;459.655
7662;0.32;153.665;153.665;459.715
7663;0.32;153.685;153.685;459.775
7664;0.32;153.705;153.705;459.835
7665;0.32;153.725;153.725;459.895
7666;0.32;153.745;153.745;459.955
7667;0.32;153.765;153.765;460.015
7668;0.32;153.785;153.785;460.075
7669;0.32;153.805;153.805;460.135
7670;0.32;153.825;153.825;460.195
7671;0.32;153.845;153.845;460.255
7672;0.32;153.8662;153.866;460.315
7673;0.32;153.8862;153.886;460.375
7674;0.32;153.9062;153.906;460.435
7675;0.32;153.9262;153.926;460.495
7676;0.32;153.9462;153.946;460.555
7677;0.32;153.9662;153.966;460.615
7678;0.32;153.9863;153.986;460.675
7679;0.32;154.0062;154.006;460.735
7680;0.32;154.0262;154.026;460.795
7681;0.32;154.0475;154.048;460.855
7682;0.32;154.0663;154.066;460.915
7683;0.32;154.0862;154.086;460.975
7684;0.32;154.1062;154.106;461.035
7685;0.32;154.1263;154.126;461.095
7686;0.32;154.1475;154.147;461.155
7687;0.32;154.1675;154.167;461.215
7688;0.32;154.1875;154.188;461.275
7689;0.32;154.2075;154.207;461.335
7690;0.32;154.2275;154.227;461.395
7691;0.32;154.2475;154.247;461.455
7692;0.32;154.2663;154.266;461.515
7693;0.32;154.2862;154.286;461.575
7694;0.32;154.3062;154.306;461.635
7695;0.32;154.3262;154.326;461.695
7696;0.32;154.3463;154.346;461.755
7697;0.32;154.3675;154.367;461.815
7698;0.32;154.3875;154.387;461.875
7699;0.32;154.4075;154.408;461.935
7700;0.32;154.4275;154.427;461.995
7701;0.32;154.4475;154.447;462.055
7702;0.32;154.4675;154.467;462.115
7703;0.32;154.4875;154.488;462.175
7704;0.32;154.5075;154.507;462.235
7705;0.32;154.5275;154.527;462.295
7706;0.32;154.5475;154.548;462.355
7707;0.32;154.5675;154.567;462.415
7708;0.32;154.5875;154.587;462.475
7709;0.32;154.6075;154.607;462.535
7710;0.32;154.6275;154.628;462.595
7711;0.32;154.6475;154.647;462.655
7712;0.32;154.6675;154.667;462.715
7713;0.32;154.6888;154.689;462.775
7714;0.32;154.7087;154.709;462.835
7715;0.32;154.7275;154.727;462.895
7716;0.32;154.7487;154.749;462.955
7717;0.32;154.7688;154.769;463.015
7718;0.32;154.7887;154.789;463.075
7719;0.32;154.8087;154.809;463.135
7720;0.32;154.8288;154.829;463.195
7721;0.32;154.8487;154.849;463.255
7722;0.32;154.8687;154.869;463.315
7723;0.32;154.8887;154.889;463.375
7724;0.32;154.9088;154.909;463.435
7725;0.32;154.9287;154.929;463.495
7726;0.32;154.9487;154.949;463.555
7727;0.32;154.9688;154.969;463.615
7728;0.32;154.9887;154.989;463.675
7729;0.32;155.0087;155.009;463.735
7730;0.32;155.0287;155.029;463.795
7731;0.32;155.05;155.05;463.855
7732;0.32;155.0687;155.069;463.915
7733;0.32;155.0887;155.089;463.975
7734;0.32;155.11;155.11;464.035
7735;0.32;155.1288;155.129;464.095
7736;0.32;155.15;155.15;464.155
7737;0.32;155.17;155.17;464.215
7738;0.32;155.19;155.19;464.275
7739;0.32;155.21;155.21;464.335
7740;0.32;155.23;155.23;464.395
7741;0.32;155.2487;155.249;464.455
7742;0.32;155.2688;155.269;464.515
7743;0.32;155.2887;155.289;464.575
7744;0.32;155.3087;155.309;464.635
7745;0.32;155.3288;155.329;464.695
7746;0.32;155.3487;155.349;464.755
7747;0.32;155.37;155.37;464.815
7748;0.32;155.39;155.39;464.875
7749;0.32;155.4088;155.409;464.935
7750;0.32;155.43;155.43;464.995
7751;0.32;155.4487;155.449;465.055
7752;0.32;155.47;155.47;465.115
7753;0.32;155.49;155.49;465.175
7754;0.32;155.51;155.51;465.235
7755;0.32;155.53;155.53;465.295
7756;0.32;155.55;155.55;465.355
7757;0.32;155.57;155.57;465.415
7758;0.32;155.59;155.59;465.475
7759;0.32;155.61;155.61;465.535
7760;0.32;155.63;155.63;465.595
7761;0.32;155.65;155.65;465.655
7762;0.32;155.67;155.67;465.715
7763;0.32;155.69;155.69;465.775
7764;0.32;155.71;155.71;465.835
7765;0.32;155.73;155.73;465.895
7766;0.32;155.75;155.75;465.955
7767;0.32;155.77;155.77;466.015
7768;0.32;155.79;155.79;466.075
7769;0.32;155.81;155.81;466.135
7770;0.32;155.83;155.83;466.195
7771;0.32;155.85;155.85;466.255
7772;0.32;155.87;155.87;466.315
7773;0.32;155.89;155.89;466.375
7774;0.32;155.91;155.91;466.435
7775;0.32;155.93;155.93;466.495
7776;0.32;155.95;155.95;466.555
7777;0.32;155.9713;155.971;466.615
7778;0.32;155.99;155.99;466.675
7779;0.32;156.0112;156.011;466.735
7780;0.32;156.0312;156.031;466.795
7781;0.32;156.0512;156.051;466.855
7782;0.32;156.0712;156.071;466.915
7783;0.32;156.09;156.09;466.975
7784;0.32;156.11;156.11;467.035
7785;0.32;156.13;156.13;467.095
7786;0.32;156.1512;156.151;467.155
7787;0.32;156.1712;156.171;467.215
7788;0.32;156.1913;156.191;467.275
7789;0.32;156.2112;156.211;467.335
7790;0.32;156.2312;156.231;467.395
7791;0.32;156.2513;156.251;467.455
7792;0.32;156.2712;156.271;467.515
7793;0.32;156.2912;156.291;467.575
7794;0.32;156.3112;156.311;467.635
7795;0.32;156.3313;156.331;467.695
7796;0.32;156.3512;156.351;467.755
7797;0.32;156.3725;156.372;467.815
7798;0.32;156.3913;156.391;467.875
7799;0.32;156.4112;156.411;467.935
7800;0.32;156.4325;156.432;467.995
7801;0.32;156.4512;156.451;468.055
7802;0.32;156.4725;156.473;468.115
7803;0.32;156.4925;156.492;468.175
7804;0.32;156.5125;156.512;468.235
7805;0.32;156.5325;156.533;468.295
7806;0.32;156.5525;156.552;468.355
7807;0.32;156.5725;156.572;468.415
7808;0.32;156.5925;156.592;468.475
7809;0.32;156.6125;156.613;468.535
7810;0.32;156.6325;156.632;468.595
7811;0.32;156.6525;156.652;468.655
7812;0.32;156.6725;156.673;468.715
7813;0.32;156.6925;156.692;468.775
7814;0.32;156.7125;156.712;468.835
7815;0.32;156.7325;156.732;468.895
7816;0.32;156.7538;156.754;468.955
7817;0.32;156.7737;156.774;469.015
7818;0.32;156.7937;156.794;469.075
7819;0.32;156.8138;156.814;469.135
7820;0.32;156.8337;156.834;469.195
7821;0.32;156.8537;156.854;469.255
7822;0.32;156.8737;156.874;469.315
7823;0.32;156.8938;156.894;469.375
7824;0.32;156.9137;156.914;469.435
7825;0.32;156.935;156.935;469.495
7826;0.32;156.955;156.955;469.555
7827;0.32;156.975;156.975;469.615
7828;0.32;156.995;156.995;469.675
7829;0.32;157.015;157.015;469.735
7830;0.32;157.035;157.035;469.795
7831;0.32;157.055;157.055;469.855
7832;0.32;157.075;157.075;469.915
7833;0.32;157.095;157.095;469.975
7834;0.32;157.1162;157.116;470.035
7835;0.32;157.1362;157.136;470.095
7836;0.32;157.1562;157.156;470.155
7837;0.32;157.1762;157.176;470.215
7838;0.32;157.1962;157.196;470.275
7839;0.32;157.2162;157.216;470.335
7840;0.32;157.2363;157.236;470.395
7841;0.32;157.2562;157.256;470.455
7842;0.32;157.2762;157.276;470.515
7843;0.32;157.2975;157.298;470.575
7844;0.32;157.3175;157.317;470.635
7845;0.32;157.3375;157.337;470.695
7846;0.32;157.3575;157.357;470.755
7847;0.32;157.3775;157.378;470.815
7848;0.32;157.3975;157.397;470.875
7849;0.32;157.4175;157.417;470.935
7850;0.32;157.4375;157.438;470.995
7851;0.32;157.4575;157.457;471.055
7852;0.3;157.4787;157.479;471.115
7853;0.32;157.4987;157.499;471.175
7854;0.32;157.5188;157.519;471.235
7855;0.32;157.5387;157.539;471.295
7856;0.32;157.5587;157.559;471.355
7857;0.3;157.5788;157.579;471.415
7858;0.3;157.5987;157.599;471.475
7859;0.3;157.6187;157.619;471.535
7860;0.3;157.6387;157.639;471.595
7861;0.3;157.6588;157.659;471.655
7862;0.3;157.6787;157.679;471.715
7863;0.32;157.7;157.7;471.775
7864;0.3;157.72;157.72;471.835
7865;0.3;157.7387;157.739;471.895
7866;0.3;157.76;157.76;471.955
7867;0.3;157.78;157.78;472.015
7868;0.3;157.8;157.8;472.075
7869;0.3;157.82;157.82;472.135
7870;0.3;157.84;157.84;472.195
7871;0.3;157.86;157.86;472.255
7872;0.3;157.88;157.88;472.315
7873;0.3;157.9;157.9;472.375
7874;0.3;157.92;157.92;472.435
7875;0.3;157.94;157.94;472.495
7876;0.3;157.96;157.96;472.555
7877;0.3;157.9812;157.981;472.615
7878;0.3;158.0013;158.001;472.675
7879;0.3;158.0212;158.021;472.735
7880;0.3;158.0412;158.041;472.795
7881;0.3;158.0612;158.061;472.855
7882;0.3;158.0813;158.081;472.915
7883;0.3;158.1012;158.101;472.975
7884;0.3;158.1212;158.121;473.035
7885;0.3;158.1413;158.141;473.095
7886;0.3;158.1612;158.161;473.155
7887;0.3;158.1812;158.181;473.215
7888;0.3;158.2012;158.201;473.275
7889;0.3;158.2213;158.221;473.335
7890;0.3;158.2412;158.241;473.395
7891;0.3;158.2625;158.262;473.455
7892;0.3;158.2825;158.283;473.515
7893;0.3;158.3025;158.302;473.575
7894;0.3;158.3225;158.322;473.635
7895;0.3;158.3425;158.342;473.695
7896;0.3;158.3625;158.363;473.755
7897;0.3;158.3825;158.382;473.815
7898;0.3;158.4025;158.402;473.875
7899;0.3;158.4225;158.423;473.935
7900;0.3;158.4425;158.442;473.995
7901;0.3;158.4625;158.462;474.055
7902;0.3;158.4825;158.482;474.115
7903;0.3;158.5025;158.503;474.175
7904;0.3;158.5225;158.522;474.235
7905;0.3;158.5425;158.542;474.295
7906;0.3;158.5625;158.562;474.355
7907;0.3;158.5837;158.584;474.415
7908;0.3;158.6037;158.604;474.475
7909;0.3;158.6237;158.624;474.535
7910;0.3;158.6438;158.644;474.595
7911;0.3;158.6637;158.664;474.655
7912;0.3;158.6837;158.684;474.715
7913;0.3;158.7038;158.704;474.775
7914;0.3;158.7225;158.723;474.835
7915;0.3;158.7425;158.742;474.895
7916;0.3;158.7625;158.762;474.955
7917;0.3;158.7825;158.783;475.015
7918;0.3;158.8037;158.804;475.075
7919;0.3;158.8237;158.824;475.135
7920;0.3;158.8438;158.844;475.195
7921;0.3;158.8637;158.864;475.255
7922;0.3;158.8837;158.884;475.315
7923;0.3;158.9037;158.904;475.375
7924;0.3;158.9238;158.924;475.435
7925;0.3;158.9437;158.944;475.495
7926;0.3;158.9637;158.964;475.555
7927;0.3;158.9837;158.984;475.615
7928;0.3;159.0038;159.004;475.675
7929;0.3;159.0237;159.024;475.735
7930;0.3;159.0437;159.044;475.795
7931;0.3;159.0638;159.064;475.855
7932;0.3;159.0837;159.084;475.915
7933;0.3;159.1037;159.104;475.975
7934;0.3;159.125;159.125;476.035
7935;0.3;159.145;159.145;476.095
7936;0.3;159.165;159.165;476.155
7937;0.3;159.185;159.185;476.215
7938;0.3;159.205;159.205;476.275
7939;0.3;159.225;159.225;476.335
7940;0.3;159.245;159.245;476.395
7941;0.3;159.265;159.265;476.455
7942;0.3;159.285;159.285;476.515
7943;0.3;159.305;159.305;476.575
7944;0.3;159.325;159.325;476.635
7945;0.3;159.345;159.345;476.695
7946;0.3;159.365;159.365;476.755
7947;0.3;159.385;159.385;476.815
7948;0.3;159.405;159.405;476.875
7949;0.3;159.425;159.425;476.935
7950;0.3;159.445;159.445;476.995
7951;0.3;159.465;159.465;477.055
7952;0.3;159.485;159.485;477.115
7953;0.3;159.5038;159.504;477.175
7954;0.3;159.5237;159.524;477.235
7955;0.3;159.5437;159.544;477.295
7956;0.3;159.5638;159.564;477.355
7957;0.3;159.5837;159.584;477.415
7958;0.3;159.6037;159.604;477.475
7959;0.3;159.6237;159.624;477.535
7960;0.3;159.6438;159.644;477.595
7961;0.3;159.6637;159.664;477.655
7962;0.3;159.6837;159.684;477.715
7963;0.3;159.7038;159.704;477.775
7964;0.3;159.7237;159.724;477.835
7965;0.3;159.7437;159.744;477.895
7966;0.3;159.7637;159.764;477.955
7967;0.3;159.7838;159.784;478.015
7968;0.3;159.8037;159.804;478.075
7969;0.3;159.8237;159.824;478.135
7970;0.3;159.845;159.845;478.195
7971;0.3;159.8637;159.864;478.255
7972;0.3;159.885;159.885;478.315
7973;0.3;159.9037;159.904;478.375
7974;0.3;159.9238;159.924;478.435
7975;0.3;159.945;159.945;478.495
7976;0.3;159.9637;159.964;478.555
7977;0.3;159.985;159.985;478.615
7978;0.3;160.005;160.005;478.675
7979;0.3;160.025;160.025;478.735
7980;0.3;160.045;160.045;478.795
7981;0.3;160.065;160.065;478.855
7982;0.3;160.085;160.085;478.915
7983;0.3;160.105;160.105;478.975
7984;0.3;160.125;160.125;479.035
7985;0.3;160.145;160.145;479.095
7986;0.3;160.165;160.165;479.155
7987;0.3;160.185;160.185;479.215
7988;0.3;160.2063;160.206;479.275
7989;0.3;160.2262;160.226;479.335
7990;0.28;160.245;160.245;479.395
7991;0.3;160.265;160.265;479.455
7992;0.3;160.2838;160.284;479.515
7993;0.3;160.3037;160.304;479.575
7994;0.28;160.3237;160.324;479.635
7995;0.28;160.3438;160.344;479.695
7996;0.28;160.3637;160.364;479.755
7997;0.28;160.385;160.385;479.815
7998;0.28;160.405;160.405;479.875
7999;0.28;160.425;160.425;479.935
8000;0.28;160.445;160.445;479.995
8001;0.28;160.465;160.465;480.055
8002;0.3;160.485;160.485;480.115
8003;0.28;160.505;160.505;480.175
8004;0.28;160.525;160.525;480.235
8005;0.28;160.545;160.545;480.295
8006;0.28;160.565;160.565;480.355
8007;0.28;160.585;160.585;480.415
8008;0.28;160.605;160.605;480.475
8009;0.28;160.625;160.625;480.535
8010;0.28;160.645;160.645;480.595
8011;0.28;160.6662;160.666;480.655
8012;0.28;160.685;160.685;480.715
8013;0.28;160.7063;160.706;480.775
8014;0.28;160.7262;160.726;480.835
8015;0.28;160.7462;160.746;480.895
8016;0.28;160.7663;160.766;480.955
8017;0.28;160.7862;160.786;481.015
8018;0.28;160.8062;160.806;481.075
8019;0.28;160.8262;160.826;481.135
8020;0.28;160.8463;160.846;481.195
8021;0.28;160.8662;160.866;481.255
8022;0.28;160.8862;160.886;481.315
8023;0.28;160.9062;160.906;481.375
8024;0.28;160.9262;160.926;481.435
8025;0.28;160.9462;160.946;481.495
8026;0.28;160.9662;160.966;481.555
8027;0.28;160.9875;160.988;481.615
8028;0.28;161.0075;161.007;481.675
8029;0.28;161.0275;161.027;481.735
8030;0.28;161.0475;161.048;481.795
8031;0.28;161.0675;161.067;481.855
8032;0.28;161.0875;161.087;481.915
8033;0.28;161.1075;161.107;481.975
8034;0.28;161.1288;161.129;482.035
8035;0.28;161.1487;161.149;482.095
8036;0.28;161.1687;161.169;482.155
8037;0.28;161.1888;161.189;482.215
8038;0.28;161.2087;161.209;482.275
8039;0.28;161.2287;161.229;482.335
8040;0.28;161.2487;161.249;482.395
8041;0.28;161.2688;161.269;482.455
8042;0.26;161.2887;161.289;482.515
8043;0.26;161.3087;161.309;482.575
8044;0.26;161.3288;161.329;482.635
8045;0.26;161.35;161.35;482.695
8046;0.26;161.37;161.37;482.755
8047;0.26;161.39;161.39;482.815
8048;0.26;161.41;161.41;482.875
8049;0.26;161.4287;161.429;482.935
8050;0.26;161.4487;161.449;482.995
8051;0.26;161.47;161.47;483.055
8052;0.26;161.49;161.49;483.115
8053;0.26;161.51;161.51;483.175
8054;0.26;161.53;161.53;483.235
8055;0.26;161.55;161.55;483.295
8056;0.26;161.57;161.57;483.355
8057;0.26;161.59;161.59;483.415
8058;0.26;161.61;161.61;483.475
8059;0.26;161.63;161.63;483.535
8060;0.26;161.65;161.65;483.595
8061;0.26;161.6712;161.671;483.655
8062;0.24;161.6913;161.691;483.715
8063;0.26;161.7112;161.711;483.775
8064;0.26;161.7312;161.731;483.835
8065;0.24;161.7513;161.751;483.895
8066;0.24;161.7712;161.771;483.955
8067;0.24;161.7912;161.791;484.015
8068;0.24;161.8112;161.811;484.075
8069;0.24;161.8313;161.831;484.135
8070;0.24;161.8512;161.851;484.195
8071;0.24;161.8712;161.871;484.255
8072;0.24;161.8925;161.893;484.315
8073;0.24;161.9125;161.912;484.375
8074;0.24;161.9325;161.932;484.435
8075;0.24;161.9525;161.952;484.495
8076;0.24;161.9725;161.973;484.555
8077;0.24;161.9925;161.992;484.615
8078;0.24;162.0125;162.012;484.675
8079;0.24;162.0325;162.033;484.735
8080;0.24;162.0525;162.052;484.795
8081;0.24;162.0737;162.074;484.855
8082;0.24;162.0938;162.094;484.915
8083;0.24;162.1137;162.114;484.975
8084;0.24;162.1325;162.132;485.035
8085;0.24;162.1525;162.152;485.095
8086;0.24;162.1738;162.174;485.155
8087;0.24;162.1937;162.194;485.215
8088;0.24;162.2137;162.214;485.275
8089;0.24;162.2337;162.234;485.335
8090;0.24;162.2538;162.254;485.395
8091;0.24;162.2737;162.274;485.455
8092;0.24;162.2937;162.294;485.515
8093;0.24;162.3138;162.314;485.575
8094;0.24;162.3337;162.334;485.635
8095;0.24;162.3537;162.354;485.695
8096;0.24;162.3737;162.374;485.755
8097;0.24;162.3938;162.394;485.815
8098;0.24;162.4137;162.414;485.875
8099;0.24;162.4337;162.434;485.935
8100;0.24;162.455;162.455;485.995
8101;0.24;162.475;162.475;486.055
8102;0.24;162.495;162.495;486.115
8103;0.24;162.515;162.515;486.175
8104;0.24;162.535;162.535;486.235
8105;0.24;162.555;162.555;486.295
8106;0.24;162.575;162.575;486.355
8107;0.24;162.595;162.595;486.415
8108;0.24;162.615;162.615;486.475
8109;0.24;162.635;162.635;486.535
8110;0.24;162.655;162.655;486.595
8111;0.24;162.675;162.675;486.655
8112;0.24;162.695;162.695;486.715
8113;0.24;162.715;162.715;486.775
8114;0.24;162.735;162.735;486.835
8115;0.24;162.755;162.755;486.895
8116;0.24;162.775;162.775;486.955
8117;0.24;162.7937;162.794;487.015
8118;0.24;162.815;162.815;487.075
8119;0.24;162.835;162.835;487.135
8120;0.24;162.855;162.855;487.195
8121;0.24;162.875;162.875;487.255
8122;0.24;162.895;162.895;487.315
8123;0.22;162.915;162.915;487.375
8124;0.22;162.935;162.935;487.435
8125;0.24;162.955;162.955;487.495
8126;0.22;162.975;162.975;487.555
8127;0.22;162.995;162.995;487.615
8128;0.22;163.015;163.015;487.675
8129;0.22;163.035;163.035;487.735
8130;0.22;163.055;163.055;487.795
8131;0.22;163.0762;163.076;487.855
8132;0.22;163.0963;163.096;487.915
8133;0.22;163.1162;163.116;487.975
8134;0.22;163.1362;163.136;488.035
8135;0.22;163.1562;163.156;488.095
8136;0.22;163.1762;163.176;488.155
8137;0.22;163.1962;163.196;488.215
8138;0.22;163.2162;163.216;488.275
8139;0.22;163.2363;163.236;488.335
8140;0.22;163.2562;163.256;488.395
8141;0.22;163.2762;163.276;488.455
8142;0.22;163.2962;163.296;488.515
8143;0.22;163.3163;163.316;488.575
8144;0.22;163.3362;163.336;488.635
8145;0.22;163.3575;163.357;488.695
8146;0.22;163.3763;163.376;488.755
8147;0.22;163.3975;163.397;488.815
8148;0.22;163.4162;163.416;488.875
8149;0.22;163.4362;163.436;488.935
8150;0.22;163.4575;163.457;488.995
8151;0.22;163.4762;163.476;489.055
8152;0.22;163.4975;163.497;489.115
8153;0.22;163.5175;163.518;489.175
8154;0.22;163.5375;163.537;489.235
8155;0.22;163.5575;163.557;489.295
8156;0.22;163.5775;163.577;489.355
8157;0.22;163.5975;163.598;489.415
8158;0.22;163.6175;163.617;489.475
8159;0.22;163.6375;163.637;489.535
